Row_ID,Order_ID,Customer_ID,Product_ID,Delivery_ID,Sales
386,CA-2016-165799,SG-20470,FUR-CH-10001482,386,"117,882"
387,CA-2015-161032,MK-17905,FUR-CH-10001482,387,"392,94"
388,CA-2018-148810,DR-12880,FUR-CH-10001545,388,"273,552"
389,CA-2017-142398,BP-11290,FUR-CH-10001545,389,"638,288"
390,CA-2016-141740,JF-15490,FUR-CH-10001545,390,"205,164"
391,CA-2017-134138,JD-15790,FUR-CH-10001545,391,"227,96"
392,CA-2018-111717,SW-20245,FUR-CH-10001545,392,"239,358"
393,CA-2016-151869,CS-11950,FUR-CH-10001545,393,"102,582"
394,CA-2018-115602,DJ-13630,FUR-CH-10001708,394,"1141,938"
395,CA-2016-118955,LS-17230,FUR-CH-10001708,395,"197,372"
396,CA-2016-156482,IL-15100,FUR-CH-10001708,95,"1268,82"
397,CA-2016-126725,BS-11665,FUR-CH-10001708,397,"225,568"
398,US-2015-112991,SH-19975,FUR-CH-10001708,398,"338,352"
399,CA-2017-118332,PK-19075,FUR-CH-10001708,399,"563,92"
400,CA-2017-162943,DB-12970,FUR-CH-10001708,400,"253,764"
401,CA-2015-102295,EH-13990,FUR-CH-10001714,401,"120,712"
402,CA-2017-156300,TB-21595,FUR-CH-10001714,402,"754,45"
403,CA-2018-137624,ME-17320,FUR-CH-10001714,403,"241,424"
404,CA-2018-144491,CJ-12010,FUR-CH-10001714,59,"211,246"
405,CA-2018-139773,DV-13045,FUR-CH-10001797,405,"188,552"
406,CA-2015-131310,CL-12565,FUR-CH-10001797,406,"123,136"
407,CA-2015-166989,RM-19675,FUR-CH-10001797,407,"69,264"
408,CA-2015-114321,NC-18535,FUR-CH-10001797,408,"500,24"
409,CA-2018-163125,MB-17305,FUR-CH-10001802,409,"254,058"
410,CA-2017-139549,MY-18295,FUR-CH-10001802,410,"387,136"
411,CA-2017-105781,JF-15565,FUR-CH-10001802,411,"326,646"
412,CA-2015-120474,RP-19390,FUR-CH-10001854,412,"2807,84"
413,CA-2017-145905,AM-10705,FUR-CH-10001854,413,"350,98"
414,CA-2016-148635,MH-18025,FUR-CH-10001854,80,"561,568"
415,CA-2016-132486,JF-15355,FUR-CH-10001854,415,"842,352"
416,CA-2018-143756,ME-17725,FUR-CH-10001854,416,"701,96"
417,CA-2015-124247,SH-20635,FUR-CH-10001854,417,"1403,92"
418,US-2018-109610,BS-11590,FUR-CH-10001854,418,"701,96"
419,CA-2017-146913,SF-20965,FUR-CH-10001854,419,"1403,92"
420,CA-2015-111451,KL-16555,FUR-CH-10001891,420,"230,352"
421,CA-2018-142636,KC-16675,FUR-CH-10001891,421,"307,136"
422,CA-2016-114300,AF-10885,FUR-CH-10001891,422,"287,94"
423,CA-2018-136350,GA-14515,FUR-CH-10001891,423,"172,764"
424,CA-2016-107678,JK-16090,FUR-CH-10001891,424,"191,96"
425,CA-2016-123141,GZ-14470,FUR-CH-10001891,425,"230,352"
426,CA-2017-119186,MS-17710,FUR-CH-10001973,426,"388,43"
427,US-2018-139969,AF-10870,FUR-CH-10001973,427,"233,058"
428,CA-2017-150350,MS-17770,FUR-CH-10001973,428,"532,704"
429,CA-2016-122406,BE-11455,FUR-CH-10001973,429,"110,98"
430,US-2016-126977,PF-19120,FUR-CH-10001973,74,"199,764"
431,US-2015-143721,DK-12835,FUR-CH-10001973,431,"155,372"
432,CA-2018-120061,SR-20425,FUR-CH-10001973,432,"155,372"
433,US-2018-110604,JF-15295,FUR-CH-10002017,433,"42,624"
434,CA-2018-141733,RW-19540,FUR-CH-10002017,292,"26,64"
435,US-2015-139500,AB-10165,FUR-CH-10002017,435,"37,296"
436,CA-2018-133102,ED-13885,FUR-CH-10002017,436,"74,592"
437,CA-2016-137302,BW-11110,FUR-CH-10002017,437,"63,936"
438,CA-2017-136406,BD-11320,FUR-CH-10002024,438,"1121,568"
439,CA-2016-139731,JE-15745,FUR-CH-10002024,439,"2453,43"
440,CA-2015-143903,KM-16375,FUR-CH-10002024,440,"981,372"
441,CA-2017-122903,LA-16780,FUR-CH-10002024,441,"3504,9"
442,CA-2018-118892,TP-21415,FUR-CH-10002024,442,"4416,174"
443,CA-2018-102204,CJ-12010,FUR-CH-10002024,443,"2803,92"
444,CA-2016-164777,SC-20305,FUR-CH-10002024,444,"2803,92"
445,CA-2015-116246,LW-17215,FUR-CH-10002024,445,"3785,292"
446,CA-2018-148999,EB-13870,FUR-CH-10002044,446,"419,136"
447,CA-2016-119550,RB-19705,FUR-CH-10002044,447,"275,058"
448,CA-2017-123946,AJ-10795,FUR-CH-10002073,448,"1059,12"
449,CA-2018-128363,DC-12850,FUR-CH-10002073,449,"423,648"
450,CA-2016-110863,AA-10645,FUR-CH-10002073,450,"1323,9"
451,CA-2016-160227,ED-13885,FUR-CH-10002073,451,"2621,322"
452,CA-2017-128818,CJ-12010,FUR-CH-10002084,452,"442,764"
453,CA-2017-149979,RA-19915,FUR-CH-10002084,453,"368,97"
454,CA-2016-105627,DK-12895,FUR-CH-10002084,113,"860,93"
455,CA-2018-164378,MM-18055,FUR-CH-10002084,455,"664,146"
456,CA-2017-140130,HW-14935,FUR-CH-10002084,456,"368,97"
457,CA-2017-149314,GB-14530,FUR-CH-10002126,457,"195,184"
458,CA-2017-152289,LC-16930,FUR-CH-10002126,458,"1024,716"
459,CA-2015-161508,PV-18985,FUR-CH-10002126,459,"512,358"
460,CA-2018-150266,RO-19780,FUR-CH-10002126,460,"853,93"
461,CA-2018-152702,SN-20710,FUR-CH-10002304,461,"254,604"
462,CA-2017-137204,BO-11350,FUR-CH-10002304,462,"41,568"
463,CA-2015-142727,HG-14845,FUR-CH-10002304,463,"51,96"
464,CA-2017-154060,DL-12865,FUR-CH-10002304,464,"187,056"
465,US-2016-164966,GH-14410,FUR-CH-10002304,465,"155,88"
466,CA-2015-162089,MP-17470,FUR-CH-10002304,466,"127,302"
467,CA-2017-151148,PO-19180,FUR-CH-10002304,467,"83,136"
468,CA-2018-156776,JL-15505,FUR-CH-10002317,468,"207,184"
469,CA-2018-149559,KF-16285,FUR-CH-10002320,469,"2054,272"
470,CA-2015-145387,AM-10705,FUR-CH-10002320,470,"1604,9"
471,CA-2016-120677,BD-11320,FUR-CH-10002320,471,"2567,84"
472,CA-2015-103310,GM-14680,FUR-CH-10002320,472,"256,784"
473,US-2017-157945,NF-18385,FUR-CH-10002331,473,"747,558"
474,US-2015-147627,HL-15040,FUR-CH-10002331,474,"1067,94"
475,CA-2017-114727,LS-16945,FUR-CH-10002331,475,"854,352"
476,CA-2018-154074,BW-11110,FUR-CH-10002331,476,"569,568"
477,US-2018-118941,BB-11545,FUR-CH-10002331,477,"1779,9"
478,CA-2017-169670,JE-15715,FUR-CH-10002331,478,"2563,056"
479,CA-2016-144267,NZ-18565,FUR-CH-10002335,479,"544,008"
480,CA-2017-114727,LS-16945,FUR-CH-10002335,475,"544,008"
481,CA-2017-136329,JD-15895,FUR-CH-10002335,481,"408,006"
482,CA-2018-120376,TP-21130,FUR-CH-10002335,482,"1586,69"
483,CA-2017-118759,MB-17305,FUR-CH-10002335,483,"408,006"
484,US-2015-117968,RS-19420,FUR-CH-10002335,484,"1133,35"
485,US-2018-112347,BS-11380,FUR-CH-10002335,151,"906,68"
486,US-2015-144078,RB-19435,FUR-CH-10002335,486,"725,344"
487,CA-2017-160108,AG-10900,FUR-CH-10002335,147,"680,01"
488,CA-2017-115756,PK-19075,FUR-CH-10002372,488,"242,94"
489,CA-2015-123295,AH-10120,FUR-CH-10002372,489,"259,136"
490,CA-2016-161718,SO-20335,FUR-CH-10002372,490,"364,41"
491,US-2016-146745,AS-10630,FUR-CH-10002372,491,"129,568"
492,CA-2017-133697,CM-12445,FUR-CH-10002372,492,"56,686"
493,CA-2018-156237,PS-18760,FUR-CH-10002372,493,"113,372"
494,US-2018-168613,GM-14440,FUR-CH-10002372,494,"145,764"
495,CA-2015-148586,AZ-10750,FUR-CH-10002439,495,"366,786"
496,CA-2018-124296,CS-12355,FUR-CH-10002439,496,"232,88"
497,CA-2015-116568,BM-11785,FUR-CH-10002439,497,"186,304"
498,CA-2015-113768,AH-10030,FUR-CH-10002439,498,"279,456"
499,CA-2016-109862,HK-14890,FUR-CH-10002439,499,"291,1"
500,CA-2015-125150,PW-19030,FUR-CH-10002439,500,"232,88"
501,CA-2015-164973,NM-18445,FUR-CH-10002602,501,"135,882"
502,CA-2017-126158,SC-20095,FUR-CH-10002602,502,"241,568"
503,CA-2018-128370,FH-14275,FUR-CH-10002602,503,"362,352"
504,CA-2015-136399,CC-12100,FUR-CH-10002602,504,"241,568"
505,CA-2018-113355,SJ-20215,FUR-CH-10002602,505,"317,058"
506,US-2015-133130,TH-21100,FUR-CH-10002602,506,"603,92"
507,CA-2018-169978,HG-15025,FUR-CH-10002602,507,"271,764"
508,CA-2015-135608,JK-15625,FUR-CH-10002602,508,"603,92"
509,CA-2015-100678,KM-16720,FUR-CH-10002602,509,"317,058"
510,CA-2018-100615,SJ-20215,FUR-CH-10002602,510,"317,058"
511,US-2018-158526,KH-16360,FUR-CH-10002602,369,"1207,84"
512,CA-2016-134894,DK-12985,FUR-CH-10002647,512,"283,92"
513,CA-2016-101910,CD-11920,FUR-CH-10002647,513,"283,92"
514,CA-2018-123638,MA-17995,FUR-CH-10002647,514,"191,646"
515,US-2017-148110,AR-10825,FUR-CH-10002647,515,"347,802"
516,CA-2017-157511,SV-20365,FUR-CH-10002647,516,"99,372"
517,CA-2018-113530,BC-11125,FUR-CH-10002647,517,"681,408"
518,US-2015-109162,KE-16420,FUR-CH-10002647,518,"170,352"
519,CA-2015-150301,MH-18025,FUR-CH-10002647,519,"63,882"
520,CA-2016-125185,AH-10195,FUR-CH-10002647,520,"99,372"
521,US-2016-160857,NW-18400,FUR-CH-10002647,521,"127,764"
522,US-2018-165358,SV-20365,FUR-CH-10002647,522,"198,744"
523,CA-2018-100412,SR-20425,FUR-CH-10002647,523,"141,96"
524,CA-2017-127243,DS-13180,FUR-CH-10002647,524,"347,802"
525,CA-2017-130393,JM-15865,FUR-CH-10002647,525,"248,43"
526,CA-2017-153269,PS-18760,FUR-CH-10002647,526,"354,9"
527,US-2015-141257,CS-11950,FUR-CH-10002758,527,"585,552"
528,CA-2015-159310,SC-20725,FUR-CH-10002758,528,"683,144"
529,US-2018-156909,SF-20065,FUR-CH-10002774,529,"71,372"
530,CA-2015-157882,AR-10405,FUR-CH-10002774,530,"122,352"
531,US-2016-139759,NL-18310,FUR-CH-10002774,531,"40,784"
532,CA-2018-137428,AY-10555,FUR-CH-10002774,532,"81,568"
533,CA-2016-146038,SJ-20215,FUR-CH-10002774,533,"203,92"
534,CA-2015-140403,TN-21040,FUR-CH-10002774,534,"122,352"
535,CA-2017-122448,DB-13210,FUR-CH-10002774,535,"122,352"
536,US-2018-108343,AR-10825,FUR-CH-10002780,536,"163,764"
537,CA-2015-104563,CM-12715,FUR-CH-10002780,537,"436,704"
538,CA-2016-110016,BT-11395,FUR-CH-10002880,538,"1106,91"
539,CA-2015-153976,BP-11290,FUR-CH-10002880,539,"258,279"
540,CA-2018-118885,JG-15160,FUR-CH-10002880,540,"393,568"
541,CA-2018-155880,JD-16150,FUR-CH-10002880,253,"368,97"
542,CA-2017-124793,MM-18280,FUR-CH-10002880,542,"196,784"
543,US-2015-138758,JL-15835,FUR-CH-10002880,543,"172,186"
544,CA-2015-164742,ML-17395,FUR-CH-10002880,544,"245,98"
545,CA-2017-134516,FM-14215,FUR-CH-10002880,545,"98,392"
546,CA-2017-133935,JW-15220,FUR-CH-10002880,363,"885,528"
547,CA-2018-143112,TS-21370,FUR-CH-10002880,547,"221,382"
548,US-2016-165512,VS-21820,FUR-CH-10002880,548,"602,651"
549,US-2018-134642,SW-20245,FUR-CH-10002880,218,"196,784"
550,CA-2016-110891,PO-19195,FUR-CH-10002880,550,"344,372"
551,CA-2017-125087,TH-21115,FUR-CH-10002880,551,"344,372"
552,US-2015-151925,KT-16465,FUR-CH-10002961,552,"145,568"
553,US-2018-160759,AI-10855,FUR-CH-10002961,553,"63,686"
554,CA-2018-140186,PG-18820,FUR-CH-10002961,554,"72,784"
555,CA-2017-142895,BP-11290,FUR-CH-10002961,555,"363,92"
556,US-2018-116652,RD-19480,FUR-CH-10002961,556,"218,352"
557,CA-2017-154739,LH-17155,FUR-CH-10002965,557,"321,568"
558,US-2017-150861,EG-13900,FUR-CH-10002965,558,"542,646"
559,CA-2018-152142,LW-16990,FUR-CH-10002965,559,"321,568"
560,US-2017-152051,TS-21160,FUR-CH-10002965,560,"422,058"
561,CA-2016-161718,SO-20335,FUR-CH-10002965,490,"361,764"
562,US-2015-150119,LB-16795,FUR-CH-10002965,562,"281,372"
563,US-2015-150119,LB-16795,FUR-CH-10002965,562,"281,372"
564,CA-2017-152555,ME-17320,FUR-CH-10002965,564,"844,116"
565,CA-2016-112130,SV-20785,FUR-CH-10002965,565,"844,116"
566,CA-2016-156734,BV-11245,FUR-CH-10002965,566,"643,136"
567,CA-2015-130428,TG-21640,FUR-CH-10002965,567,"1125,488"
568,CA-2016-115742,DP-13000,FUR-CH-10003061,568,"89,99"
569,CA-2018-123491,JK-15205,FUR-CH-10003061,569,"71,992"
570,CA-2018-162481,CT-11995,FUR-CH-10003061,570,"269,97"
571,CA-2018-158246,JB-15400,FUR-CH-10003061,571,"215,976"
572,CA-2017-135265,CC-12370,FUR-CH-10003061,572,"287,968"
573,CA-2018-100111,SV-20365,FUR-CH-10003061,364,"80,991"
574,CA-2017-106278,BM-11140,FUR-CH-10003061,574,"215,976"
575,CA-2018-111388,SU-20665,FUR-CH-10003061,575,"215,976"
576,CA-2016-115938,SA-20830,FUR-CH-10003199,576,"332,94"
577,CA-2017-144939,EB-13870,FUR-CH-10003199,577,"599,292"
578,US-2017-134488,PK-19075,FUR-CH-10003199,578,"155,372"
579,US-2018-142188,JF-15415,FUR-CH-10003199,579,"177,568"
580,CA-2018-151750,JM-15250,FUR-CH-10003199,580,"310,744"
581,CA-2016-127754,CK-12760,FUR-CH-10003199,581,"266,352"
582,CA-2016-113628,AH-10690,FUR-CH-10003298,582,"523,92"
583,CA-2018-129490,SJ-20125,FUR-CH-10003298,583,"419,136"
584,CA-2017-162187,NS-18640,FUR-CH-10003298,584,"458,43"
585,CA-2017-163328,TP-21565,FUR-CH-10003298,246,"104,784"
586,CA-2015-166891,CC-12220,FUR-CH-10003298,586,"589,41"
587,US-2018-133361,AJ-10780,FUR-CH-10003298,587,"261,96"
588,CA-2016-104871,DR-12940,FUR-CH-10003298,588,"366,744"
589,CA-2017-109400,NR-18550,FUR-CH-10003298,589,"366,744"
590,CA-2018-152975,RB-19705,FUR-CH-10003298,590,"589,41"
591,US-2017-141544,PO-18850,FUR-CH-10003312,591,"786,744"
592,US-2018-155425,AB-10600,FUR-CH-10003312,592,"899,136"
593,CA-2016-113404,EM-13810,FUR-CH-10003312,593,"1348,704"
594,CA-2016-121720,JE-15610,FUR-CH-10003312,594,"1123,92"
595,CA-2015-126760,KM-16720,FUR-CH-10003312,595,"674,352"
596,CA-2018-107174,AB-10060,FUR-CH-10003312,596,"449,568"
597,CA-2018-113558,PH-18790,FUR-CH-10003379,597,"683,952"
598,US-2015-141215,KL-16555,FUR-CH-10003379,598,"797,944"
599,CA-2015-163552,LA-16780,FUR-CH-10003379,599,"854,94"
600,CA-2018-157987,AC-10615,FUR-CH-10003379,600,"1282,41"
601,US-2015-125521,CK-12325,FUR-CH-10003379,601,"1139,92"
602,US-2017-143448,MH-17455,FUR-CH-10003379,602,"1424,9"
603,CA-2016-154823,KN-16390,FUR-CH-10003379,603,"598,458"
604,CA-2018-122539,SC-20305,FUR-CH-10003379,604,"398,972"
605,US-2015-140914,BH-11710,FUR-CH-10003379,605,"797,944"
606,CA-2018-157252,CV-12805,FUR-CH-10003396,606,"207,846"
607,US-2016-125374,JD-16060,FUR-CH-10003396,607,"107,772"
608,US-2017-159856,EP-13915,FUR-CH-10003396,608,"307,92"
609,CA-2016-154970,SR-20740,FUR-CH-10003396,609,"61,584"
610,US-2018-163300,ES-14020,FUR-CH-10003396,610,"184,752"
611,CA-2018-166184,HR-14830,FUR-CH-10003396,611,"207,846"
612,US-2018-167570,EG-13900,FUR-CH-10003396,612,"215,544"
613,CA-2016-102316,DH-13075,FUR-CH-10003396,613,"184,752"
614,CA-2017-159009,DP-13105,FUR-CH-10003396,614,"184,752"
615,CA-2015-127166,KH-16360,FUR-CH-10003396,615,"107,772"
616,CA-2016-130659,MS-17365,FUR-CH-10003535,616,"384,174"
617,CA-2018-156895,DJ-13510,FUR-CH-10003535,617,"128,058"
618,CA-2017-129868,MC-18130,FUR-CH-10003535,618,"146,352"
619,CA-2016-100657,SW-20245,FUR-CH-10003535,619,"109,764"
620,US-2018-124779,BF-11020,FUR-CH-10003535,620,"213,43"
621,CA-2017-154767,BP-11155,FUR-CH-10003535,621,"121,96"
622,CA-2016-130365,ZC-21910,FUR-CH-10003535,622,"128,058"
623,CA-2016-110814,BD-11635,FUR-CH-10003535,623,"164,646"
624,CA-2017-156503,NC-18415,FUR-CH-10003606,624,"102,592"
625,CA-2018-157966,SU-20665,FUR-CH-10003606,625,"89,768"
626,CA-2018-124205,TC-21145,FUR-CH-10003606,626,"512,96"
627,CA-2017-157245,LE-16810,FUR-CH-10003746,627,"641,96"
628,US-2015-161613,MC-17605,FUR-CH-10003746,628,"674,058"
629,CA-2017-127138,DK-13225,FUR-CH-10003746,629,"770,352"
630,CA-2017-124590,SP-20920,FUR-CH-10003746,270,"449,372"
631,CA-2017-110975,DB-12970,FUR-CH-10003746,631,"866,646"
632,CA-2016-114811,KD-16495,FUR-CH-10003746,632,"577,764"
633,CA-2015-126403,RR-19525,FUR-CH-10003761,633,"785,88"
634,US-2015-122021,AC-10660,FUR-CH-10003761,634,"183,372"
635,CA-2015-110408,AS-10225,FUR-CH-10003774,635,"545,88"
636,US-2017-127971,DW-13195,FUR-CH-10003774,636,"318,43"
637,CA-2016-157322,RH-19600,FUR-CH-10003774,637,"382,116"
638,CA-2018-154109,ML-17410,FUR-CH-10003774,638,"127,372"
639,CA-2018-121300,MG-17680,FUR-CH-10003774,639,"63,686"
640,CA-2018-131254,NC-18415,FUR-CH-10003774,640,"191,058"
641,CA-2018-134495,BF-11020,FUR-CH-10003774,641,"218,352"
642,CA-2018-128965,PS-18760,FUR-CH-10003774,642,"218,352"
643,CA-2017-145548,EB-13750,FUR-CH-10003774,643,"245,646"
644,CA-2017-165330,WB-21850,FUR-CH-10003774,644,"363,92"
645,CA-2018-105669,SJ-20125,FUR-CH-10003774,645,"318,43"
646,CA-2015-129938,EB-13705,FUR-CH-10003774,646,"445,802"
647,CA-2018-104850,TW-21025,FUR-CH-10003774,647,"291,136"
648,CA-2018-135076,YS-21880,FUR-CH-10003774,648,"436,704"
649,CA-2015-118962,CS-12130,FUR-CH-10003817,649,"340,144"
650,CA-2016-104626,DR-12940,FUR-CH-10003817,650,"60,74"
651,CA-2018-137428,AY-10555,FUR-CH-10003817,532,"97,184"
652,CA-2017-119963,SN-20710,FUR-CH-10003817,652,"255,108"
653,US-2016-138121,JL-15835,FUR-CH-10003817,653,"546,66"
654,CA-2017-140018,CK-12205,FUR-CH-10003817,654,"127,554"
655,CA-2017-124100,EH-13990,FUR-CH-10003817,655,"327,996"
656,US-2018-117450,DO-13645,FUR-CH-10003817,656,"97,184"
657,CA-2016-136728,AG-10900,FUR-CH-10003817,657,"170,072"
658,CA-2018-118003,DO-13645,FUR-CH-10003817,658,"182,22"
659,CA-2016-142237,CK-12595,FUR-CH-10003833,659,"341,488"
660,CA-2015-106439,GG-14650,FUR-CH-10003833,660,"146,352"
661,CA-2018-142622,JK-15625,FUR-CH-10003833,196,"97,568"
662,CA-2018-122035,EM-13825,FUR-CH-10003833,662,"182,94"
663,US-2017-114293,JH-16180,FUR-CH-10003833,663,"195,136"
664,CA-2017-138695,KC-16675,FUR-CH-10003833,664,"390,272"
665,CA-2018-137498,LC-17050,FUR-CH-10003833,665,"243,92"
666,CA-2016-100146,CB-12535,FUR-CH-10003833,174,"97,568"
667,CA-2017-141397,RC-19825,FUR-CH-10003846,667,"161,568"
668,CA-2018-116855,AI-10855,FUR-CH-10003846,668,"504,9"
669,US-2016-138121,JL-15835,FUR-CH-10003846,653,"302,94"
670,CA-2018-100111,SV-20365,FUR-CH-10003846,364,"272,646"
671,CA-2018-117457,KH-16510,FUR-CH-10003956,63,"113,568"
672,CA-2016-128139,BD-11725,FUR-CH-10003956,672,"70,98"
673,US-2018-110996,KA-16525,FUR-CH-10003956,673,"283,92"
674,CA-2016-149650,RD-19660,FUR-CH-10003956,674,"454,272"
675,CA-2017-111682,TB-21055,FUR-CH-10003968,675,"319,41"
676,CA-2017-155166,BB-11545,FUR-CH-10003968,676,"212,94"
677,CA-2016-161627,SJ-20215,FUR-CH-10003968,677,"170,352"
678,CA-2018-101322,JG-15310,FUR-CH-10003968,678,"340,704"
679,CA-2018-123085,EJ-13720,FUR-CH-10003968,679,"170,352"
680,CA-2016-142734,DM-13345,FUR-CH-10003968,680,"127,764"
681,CA-2018-117212,BT-11530,FUR-CH-10003973,681,"892,224"
682,CA-2018-162565,RR-19315,FUR-CH-10003973,682,"520,464"
683,CA-2015-166954,BT-11305,FUR-CH-10003973,683,"1487,04"
684,CA-2015-125731,CL-12565,FUR-CH-10003973,684,"1487,04"
685,CA-2016-161452,CA-11965,FUR-CH-10003973,685,"892,224"
686,CA-2016-111038,LC-16960,FUR-CH-10003973,686,"2676,672"
687,CA-2018-121853,DB-13660,FUR-CH-10003973,687,"594,816"
688,CA-2018-148411,RO-19780,FUR-CH-10003973,688,"520,464"
689,US-2018-111423,EH-13765,FUR-CH-10003981,689,"462,564"
690,CA-2017-153577,KH-16330,FUR-CH-10003981,690,"539,658"
691,CA-2018-161774,GT-14710,FUR-CH-10003981,691,"899,43"
692,CA-2015-144029,MM-18055,FUR-CH-10003981,692,"359,772"
693,CA-2016-139374,AR-10345,FUR-CH-10003981,693,"179,886"
694,US-2018-165456,TB-21625,FUR-CH-10003981,694,"1079,316"
695,CA-2018-109085,CK-12325,FUR-CH-10003981,695,"899,43"
696,US-2015-152030,AD-10180,FUR-CH-10004063,696,"600,558"
697,CA-2015-104269,DB-13060,FUR-CH-10004063,697,"457,568"
698,CA-2015-131926,DW-13480,FUR-CH-10004063,698,"2001,86"
699,US-2016-139675,NF-18595,FUR-CH-10004063,699,"915,136"
700,CA-2015-167199,ME-17320,FUR-CH-10004063,700,"2573,82"
701,CA-2017-101672,DB-12910,FUR-CH-10004063,701,"915,136"
702,CA-2018-163265,JS-16030,FUR-CH-10004063,702,"600,558"
703,CA-2018-144491,CJ-12010,FUR-CH-10004063,59,"600,558"
704,CA-2017-142902,BP-11185,FUR-CH-10004086,704,"466,768"
705,CA-2016-153549,SL-20155,FUR-CH-10004086,705,"1166,92"
706,CA-2017-112669,KT-16465,FUR-CH-10004086,706,"933,536"
707,CA-2016-113404,EM-13810,FUR-CH-10004086,593,"700,152"
708,US-2016-114839,PW-19240,FUR-CH-10004086,708,"408,422"
709,CA-2016-157322,RH-19600,FUR-CH-10004086,637,"408,422"
710,CA-2018-141733,RW-19540,FUR-CH-10004086,292,"1458,65"
711,CA-2018-100111,SV-20365,FUR-CH-10004086,364,"2888,127"
712,CA-2016-117415,SN-20710,FUR-CH-10004218,86,"212,058"
713,CA-2016-164882,SG-20080,FUR-CH-10004218,73,"323,136"
714,US-2018-142573,ML-17410,FUR-CH-10004218,277,"161,568"
715,US-2017-124163,SC-20695,FUR-CH-10004218,715,"201,96"
716,CA-2017-143609,DB-13270,FUR-CH-10004218,716,"403,92"
717,CA-2018-128853,JM-15250,FUR-CH-10004218,717,"908,82"
718,CA-2015-133592,KM-16375,FUR-CH-10004218,8,"605,88"
719,CA-2016-127327,PW-19030,FUR-CH-10004218,719,"90,882"
720,CA-2015-139892,BM-11140,FUR-CH-10004287,720,"1740,06"
721,CA-2018-111689,HP-14815,FUR-CH-10004287,721,"1242,9"
722,CA-2017-112109,JE-15715,FUR-CH-10004287,722,"662,88"
723,US-2018-110604,JF-15295,FUR-CH-10004287,433,"220,96"
724,CA-2016-135538,HR-14830,FUR-CH-10004287,724,"883,84"
725,CA-2015-134551,TS-21505,FUR-CH-10004287,725,"662,88"
726,CA-2017-149279,CL-12700,FUR-CH-10004287,726,"1325,76"
727,CA-2015-146283,KT-16465,FUR-CH-10004287,727,"966,7"
728,CA-2015-154893,GM-14440,FUR-CH-10004287,295,"1325,76"
729,CA-2016-123141,GZ-14470,FUR-CH-10004287,425,"883,84"
730,CA-2018-141439,TT-21460,FUR-CH-10004287,730,"828,6"
731,US-2017-114013,SC-20770,FUR-CH-10004287,731,"386,68"
732,CA-2016-143364,TG-21310,FUR-CH-10004287,45,"441,92"
733,CA-2018-102337,SD-20485,FUR-CH-10004289,733,"470,302"
734,CA-2015-145926,MP-17470,FUR-CH-10004289,734,"479,9"
735,CA-2018-142622,JK-15625,FUR-CH-10004289,196,"614,272"
736,US-2017-167339,TD-20995,FUR-CH-10004289,310,"153,568"
737,CA-2016-121650,KD-16495,FUR-CH-10004289,737,"191,96"
738,CA-2016-149083,SH-19975,FUR-CH-10004289,738,"307,136"
739,CA-2015-146815,PP-18955,FUR-CH-10004289,739,"172,764"
740,US-2016-145436,VD-21670,FUR-CH-10004477,740,"389,696"
741,CA-2016-113628,AH-10690,FUR-CH-10004477,582,"146,136"
742,CA-2016-126557,RL-19615,FUR-CH-10004477,742,"383,607"
743,CA-2017-163167,RF-19345,FUR-CH-10004477,743,"182,67"
744,CA-2015-156587,AB-10015,FUR-CH-10004477,744,"48,712"
745,CA-2015-163447,TB-21190,FUR-CH-10004477,745,"767,214"
746,CA-2017-162383,MD-17350,FUR-CH-10004477,746,"85,246"
747,CA-2017-130393,JM-15865,FUR-CH-10004477,525,"85,246"
748,US-2016-131842,RR-19525,FUR-CH-10004477,748,"97,424"
749,CA-2018-131828,CS-11845,FUR-CH-10004495,749,"963,136"
750,CA-2016-132486,JF-15355,FUR-CH-10004495,415,"240,784"
751,CA-2018-119452,CL-12565,FUR-CH-10004495,751,"1805,88"
752,CA-2015-166716,CR-12730,FUR-CH-10004495,752,"421,372"
753,CA-2017-124590,SP-20920,FUR-CH-10004495,270,"1474,802"
754,CA-2016-100146,CB-12535,FUR-CH-10004495,174,"722,352"
755,US-2018-158526,KH-16360,FUR-CH-10004495,369,"300,98"
756,CA-2015-104563,CM-12715,FUR-CH-10004495,537,"481,568"
757,CA-2017-130946,ZC-21910,FUR-CH-10004540,757,"95,984"
758,CA-2018-149181,MD-17350,FUR-CH-10004540,758,"47,992"
759,CA-2017-124506,BB-11545,FUR-CH-10004540,759,"47,992"
760,CA-2016-132486,JF-15355,FUR-CH-10004540,415,"191,968"
761,CA-2018-117667,MS-17980,FUR-CH-10004540,761,"239,96"
762,CA-2016-135727,PS-18970,FUR-CH-10004540,762,"191,968"
763,US-2018-130953,RF-19735,FUR-CH-10004626,763,"302,67"
764,CA-2015-115084,LS-17200,FUR-CH-10004626,764,"605,34"
765,CA-2018-161067,KB-16405,FUR-CH-10004626,765,"90,801"
766,CA-2018-138289,AR-10540,FUR-CH-10004626,766,"302,67"
767,CA-2017-161746,CS-11950,FUR-CH-10004626,767,"242,136"
768,CA-2016-154620,LT-17110,FUR-CH-10004675,768,"348,928"
769,CA-2015-101602,MC-18100,FUR-CH-10004675,769,"763,28"
770,CA-2017-168354,RH-19510,FUR-CH-10004675,770,"872,32"
